id,country,area,vessel,gear,rigging,door,year,month,day,haul_number,codend_closing,shooting_time,shooting_quadrant,shooting_latitude,shooting_longitude,shooting_depth,hauling_time,hauling_quadrant,hauling_latitude,hauling_longitude,hauling_depth,hauling_duration,validity,course,recorded_species,distance,vertical_opening,wing_opening,geometrical_precision,bridles_length,warp_length,warp_diameter,hydrological_station,observations,tf,todeb,tofin,method,nstrate,partit,upload_id,SST,X,Y
56768,ITA,9,FRP,GOC73,GC73,WHS8,1994,6,6,102,S,1230,1,4307.61,1011.61,124,1300,1,4306.21,1013.36,122,30,V,R,3,3512,23,168,E,100,550,14,NA,0,TA,13.6,13.6,SI,13208,S,486,21.01496125,10.20808333,43.11516667
56793,ITA,9,FRP,GOC73,GC73,WHS8,1994,6,11,127,S,1250,1,4305.17,1026.18,72,1320,1,4303.92,1026.36,71,30,V,R,3,2330,23,161,E,100,400,14,NA,0,TA,14.4,14.1,SI,13207,S,486,21.13359261,10.43783333,43.07575
56794,ITA,9,FRP,GOC73,GC73,WHS8,1994,6,11,128,S,1417,1,4304.02,1030.06,23,1447,1,4305.68,1030.08,22,30,V,N,3,3070,24,146,E,100,250,14,NA,0,TA,18,18.1,SI,13206,S,486,21.23073387,10.50116667,43.08083333
56764,ITA,9,FRP,GOC73,GC73,WHS8,1994,6,3,98,S,1754,1,4313.84,940.13,294,1849,1,4315.02,937.35,285,55,V,N,3,4340,22,179,E,150,1150,14,NA,0,TA,NA,NA,SI,13209,S,486,20.53553247,9.645666667,43.2405
56770,ITA,9,FRP,GOC73,GC73,WHS8,1994,6,6,104,S,1804,1,4312.67,953.85,196,1834,1,4311.42,952.5,184,30,V,R,3,2950,22,174,E,100,700,14,NA,0,TA,13.6,13.6,SI,13208,S,486,20.64638949,9.88625,43.20075
56766,ITA,9,FRP,GOC73,GC73,WHS8,1994,6,6,100,S,915,1,4310.46,1002.92,158,945,1,4312.07,1003.2,154,30,V,R,3,3010,23,171,E,100,650,14,NA,0,TA,13.5,13.6,SI,13208,S,486,20.87827158,10.051,43.18775
56767,ITA,9,FRP,GOC73,GC73,WHS8,1994,6,6,101,S,1040,1,4311.19,1006.92,136,1110,1,4309.7,1007.85,130,30,V,R,3,3030,23,169,E,100,600,14,NA,0,TA,13.6,13.6,SI,13208,S,486,20.87827158,10.12308333,43.17408333
56791,ITA,9,FRP,GOC73,GC73,WHS8,1994,6,11,125,S,745,1,4314.9,1013.81,115,815,1,4313.17,1015.11,110,30,V,R,3,3650,23,167,E,100,550,14,NA,0,TA,13.6,13.6,SI,13208,S,486,20.98364926,10.241,43.23391667
56792,ITA,9,FRP,GOC73,GC73,WHS8,1994,6,11,126,S,934,1,4312.92,1018.41,102,1004,1,4311.47,1019.21,102,30,V,R,3,2890,23,166,E,100,500,14,NA,0,TA,13.8,13.7,SI,13208,S,486,21.03188133,10.3135,43.20325
56795,ITA,9,FRP,GOC73,GC73,WHS8,1994,6,11,129,S,1627,1,4310.59,1028.36,25,1657,1,4312.24,1027.11,25,30,V,R,3,3490,24,148,E,100,250,14,NA,0,TA,17.5,17.3,SI,13206,S,486,21.22730255,10.46225,43.19025
56771,ITA,9,FRP,GOC73,GC73,WHS8,1994,6,7,105,S,650,1,4316.47,948.09,427,745,1,4317.97,950.73,440,55,V,R,3,4514,22,185,E,150,1300,14,NA,0,TA,13.6,13.6,SI,13209,S,486,20.52674866,9.8235,43.287
56772,ITA,9,FRP,GOC73,GC73,WHS8,1994,6,7,106,S,1040,1,4324.94,928.63,516,1130,1,4326.91,928.13,520,50,V,N,3,3704,22,187,E,150,1450,14,NA,0,TA,13.5,13.6,SI,13210,S,486,20.40608311,9.473,43.43208333
56790,ITA,9,FRP,GOC73,GC73,WHS8,1994,6,10,124,S,1603,1,4326.73,1019.06,46,1633,1,4325.38,1019.53,47,30,V,R,3,2580,23,156,E,100,350,14,NA,0,TA,14.9,15,SI,13206,S,486,20.9443245,10.32158333,43.43425
56773,ITA,9,FRP,GOC73,GC73,WHS8,1994,6,7,107,S,1355,1,4326.2,933.06,407,1455,1,4329.14,933.66,419,60,V,R,3,5500,22,184,E,150,1250,14,NA,0,TA,13.5,13.6,SI,13209,S,486,20.4247427,9.556,43.46116667
56776,ITA,9,FRP,GOC73,GC73,WHS8,1994,6,8,110,S,945,1,4336.45,936.22,580,1045,1,4337.88,932.42,610,60,V,R,3,5740,22,189,E,150,1600,14,NA,0,TA,13.6,13.6,SI,13210,S,486,20.40792942,9.572,43.61941667
56774,ITA,9,FRP,GOC73,GC73,WHS8,1994,6,7,108,S,1630,1,4332.68,934.72,608,1730,1,4334.71,932.91,610,60,V,R,3,4480,22,189,E,150,1600,14,NA,0,TA,13.7,13.6,SI,13210,S,486,20.40792942,9.563583333,43.56158333
56775,ITA,9,FRP,GOC73,GC73,WHS8,1994,6,8,109,S,740,1,4334.62,940.75,515,840,1,4332.83,943.03,518,60,V,R,3,5556,22,187,E,150,1450,14,NA,0,TA,13.4,13.6,SI,13210,S,486,20.46901703,9.698166667,43.56208333
56819,ITA,9,FRP,GOC73,GC73,WHS8,1994,6,18,153,S,900,1,4343.7,749.94,650,1000,1,4344.26,752.68,680,60,V,N,3,3810,22,190,E,150,1700,14,NA,0,TA,13.4,13.6,SI,13205,S,486,20.09861565,7.855166667,43.733
56777,ITA,9,FRP,GOC73,GC73,WHS8,1994,6,8,111,S,1250,1,4342.58,943.54,388,1350,1,4340.67,946.36,373,60,V,R,3,5170,22,183,E,150,1200,14,NA,0,TA,13.5,13.6,SI,13209,S,486,20.49936104,9.749166667,43.69375
56778,ITA,9,FRP,GOC73,GC73,WHS8,1994,6,8,112,S,1508,1,4340.26,948.07,322,1608,1,4342.96,946.1,328,60,V,N,3,5650,22,181,E,150,1100,14,NA,0,TA,13.6,13.6,SI,13209,S,486,20.59845829,9.78475,43.6935
56779,ITA,9,FRP,GOC73,GC73,WHS8,1994,6,8,113,S,1720,1,4344.59,947.6,259,1820,1,4341.81,948.67,270,60,V,R,3,5340,23,175,E,150,950,14,NA,0,TA,13.5,13.6,SI,13209,S,486,20.59845829,9.80225,43.72
56780,ITA,9,FRP,GOC73,GC73,WHS8,1994,6,9,114,S,900,1,4340.99,954.04,134,930,1,4342.03,953.76,130,30,V,R,3,1960,22,174,E,100,600,14,NA,0,TA,13.5,13.6,SI,13208,S,486,20.74874974,9.898333333,43.69183333
56784,ITA,9,FRP,GOC73,GC73,WHS8,1994,6,9,118,S,1550,1,4343.33,959.81,70,1620,1,4341.75,1000.69,74,30,V,R,3,3150,23,161,E,100,400,14,NA,0,TA,14.1,14,SI,13207,S,486,20.86136818,10.00416667,43.709
56785,ITA,9,FRP,GOC73,GC73,WHS8,1994,6,9,119,S,1745,1,4341.68,1010.89,33,1815,1,4339.84,1011.24,31,30,V,R,3,3440,24,151,E,100,300,14,NA,0,TA,18.4,18.1,SI,13206,S,486,21.24640942,10.18441667,43.67933333
56796,ITA,9,FRP,GOC73,GC73,WHS8,1994,6,18,130,S,1150,1,4350.22,759.19,70,1220,1,4349.46,758.16,80,30,V,R,3,1970,23,162,E,100,450,14,NA,0,TA,13.9,13.8,SI,13202,S,486,20.1124878,7.977916667,43.83066667
56818,ITA,9,FRP,GOC73,GC73,WHS8,1994,6,17,152,S,1820,1,4351.05,808.91,352,1920,1,4349.04,806.39,366,60,V,N,3,5020,22,182,E,150,1350,14,NA,0,TA,13.3,13.6,SI,13204,S,486,20.17918921,8.1275,43.83408333
56800,ITA,9,FRP,GOC73,GC73,WHS8,1994,6,14,134,S,1040,1,4345.74,928.7,515,1140,1,4347.7,926.29,505,60,V,N,3,4850,22,187,E,150,1450,14,NA,0,TA,13.4,13.6,SI,13205,S,486,20.39868737,9.45825,43.77866667
56801,ITA,9,FRP,GOC73,GC73,WHS8,1994,6,14,135,S,1315,1,4348.54,932.18,395,1415,1,4350.2,928.96,405,60,V,N,3,5290,22,184,E,150,1250,14,NA,0,TA,13.5,13.6,SI,13204,S,486,20.39868737,9.5095,43.82283333
56802,ITA,9,FRP,GOC73,GC73,WHS8,1994,6,14,136,S,1145,1,4349.81,931.69,350,1245,1,4348.09,934.09,370,60,V,N,3,4520,22,182,E,150,1350,14,NA,0,TA,13.5,13.6,SI,13204,S,486,20.39868737,9.548166667,43.81583333
56799,ITA,9,FRP,GOC73,GC73,WHS8,1994,6,14,133,S,737,1,4349.37,939.39,398,837,1,4352.35,938.29,398,60,V,R,3,5730,22,184,E,150,1400,14,NA,0,TA,13.5,13.6,SI,13204,S,486,20.48189974,9.647333333,43.84766667
56781,ITA,9,FRP,GOC73,GC73,WHS8,1994,6,9,115,S,950,1,4347.43,947.71,225,1050,1,4350.32,946.41,210,60,V,N,3,5630,22,176,E,150,850,14,NA,0,TA,13.4,13.5,SI,13209,S,486,20.69539738,9.784333333,43.81458333
56783,ITA,9,FRP,GOC73,GC73,WHS8,1994,6,9,117,S,1400,1,4350.37,953.12,80,1430,1,4348.76,954.61,80,30,V,R,3,3590,23,163,E,100,450,14,NA,0,TA,13.9,14,SI,13207,S,486,20.84806252,9.89775,43.82608333
56786,ITA,9,FRP,GOC73,GC73,WHS8,1994,6,10,120,S,755,1,4349.23,1005.45,18,825,1,4350.65,1004.58,18,30,V,R,3,2880,24,143,E,100,250,14,NA,0,TA,18.6,18.4,SI,13206,S,486,21.10486126,10.08358333,43.83233333
56817,ITA,9,FRP,GOC73,GC73,WHS8,1994,6,17,151,S,1620,1,4355.93,810.09,37,1650,1,4354.91,808.09,37,30,V,R,3,3270,23,153,E,100,300,14,NA,0,TA,14.4,14,SI,13201,S,486,20.24544907,8.1515,43.92366667
56814,ITA,9,FRP,GOC73,GC73,WHS8,1994,6,17,148,S,1015,1,4356.69,818.72,670,1115,1,4354.09,819.1,652,60,V,R,3,4840,22,190,E,150,1850,14,NA,0,TA,13.4,13.6,SI,13205,S,486,20.36700058,8.315166667,43.92316667
56803,ITA,9,FRP,GOC73,GC73,WHS8,1994,6,15,137,S,1038,1,4353.54,937.79,402,1138,1,4350.59,937.82,406,60,V,R,3,5460,22,184,E,150,1450,14,NA,0,TA,13.6,13.6,SI,13204,S,486,20.62259007,9.630083333,43.86775
56797,ITA,9,FRP,GOC73,GC73,WHS8,1994,6,13,131,S,1650,1,4354.48,943.97,146,1720,1,4355.79,942.86,145,30,V,R,3,2840,23,170,E,100,600,14,NA,0,TA,13.4,13.6,SI,13203,S,486,20.71920586,9.723583333,43.91891667
56782,ITA,9,FRP,GOC73,GC73,WHS8,1994,6,9,116,S,1230,1,4352.62,949.59,102,1300,1,4351.16,949.84,105,30,V,R,3,2720,23,166,E,100,500,14,NA,0,TA,13.6,13.6,SI,13208,S,486,20.80657673,9.828583333,43.86483333
56787,ITA,9,FRP,GOC73,GC73,WHS8,1994,6,10,121,S,905,1,4350.9,1002.37,20,935,1,4352.2,1001.26,20,30,V,R,3,2830,24,145,E,100,250,14,NA,0,TA,18.4,18.4,SI,13206,S,486,21.10339546,10.03025,43.85916667
56789,ITA,9,FRP,GOC73,GC73,WHS8,1994,6,10,123,S,1202,1,4353.82,1006.02,14,1232,1,4352.59,1007.13,14,30,V,R,3,2720,24,140,E,100,200,14,NA,0,TA,19,19.1,SI,13206,S,486,21.26613617,10.10958333,43.88675
56788,ITA,9,FRP,GOC73,GC73,WHS8,1994,6,10,122,S,1035,1,4356.18,1002.31,14,1105,1,4354.81,1003.74,14,30,V,R,3,3170,24,140,E,100,200,14,NA,0,TA,20,19.3,SI,13206,S,486,21.26613617,10.05041667,43.92491667
56815,ITA,9,FRP,GOC73,GC73,WHS8,1994,6,17,149,S,1310,1,4402.26,814.27,38,1340,1,4403.73,814.52,40,30,V,R,3,2741,24,153,E,100,300,14,NA,0,TA,14.5,14.1,SI,13201,S,486,20.24856091,8.239916667,44.04991667
56816,ITA,9,FRP,GOC73,GC73,WHS8,1994,6,17,150,S,1445,1,4400.04,814.75,94,1515,1,4359.25,813.35,93,30,V,R,3,2370,23,165,E,100,450,14,NA,0,TA,13.6,13.6,SI,13202,S,486,20.24856091,8.234166667,43.99408333
56806,ITA,9,FRP,GOC73,GC73,WHS8,1994,6,15,140,S,1350,1,4357.4,922.34,550,1440,1,4359.55,921.18,550,50,V,N,3,4270,22,188,E,150,1700,14,NA,0,TA,13.4,13.5,SI,13205,S,486,20.59105015,9.362666667,43.97458333
56805,ITA,9,FRP,GOC73,GC73,WHS8,1994,6,15,139,S,833,1,4400.68,936.57,390,933,1,4358.26,937.54,402,60,V,R,3,5556,22,184,E,150,1250,14,NA,0,TA,13.4,13.6,SI,13204,S,486,20.71843052,9.617583333,43.99116667
56804,ITA,9,FRP,GOC73,GC73,WHS8,1994,6,14,138,S,605,1,4357.43,953.51,25,635,1,4358.61,952.67,24,30,V,R,3,2460,24,147,E,100,250,14,NA,0,TA,17.5,17.2,SI,13201,S,486,21.04984188,9.884833333,43.967
56808,ITA,9,FRP,GOC73,GC73,WHS8,1994,6,15,142,S,1900,1,4405.91,917.41,644,2000,1,4404.05,921.84,632,60,V,R,3,6834,22,190,E,150,1650,14,NA,0,TA,13.3,13.6,SI,13205,S,486,20.64768219,9.327083333,44.083
56807,ITA,9,FRP,GOC73,GC73,WHS8,1994,6,15,141,S,1615,1,4401.95,915.2,680,1715,1,4404.72,916.45,671,60,V,R,3,5390,22,190,E,150,1700,14,NA,0,TA,13.2,13.6,SI,13205,S,486,20.64768219,9.26375,44.05558333
56812,ITA,9,FRP,GOC73,GC73,WHS8,1994,6,16,146,S,1455,1,4407.02,919.03,570,1555,1,4404.89,922.1,569,60,V,R,3,5686,22,188,E,150,1750,14,NA,0,TA,13.6,13.6,SI,13205,S,486,20.64768219,9.34275,44.09925
56798,ITA,9,FRP,GOC73,GC73,WHS8,1994,6,13,132,S,1850,1,4404.46,942.11,56,1920,1,4403.25,943.31,58,30,V,R,3,2750,23,158,E,100,350,14,NA,0,TA,14.8,15,SI,13202,S,486,20.82003975,9.711833333,44.06425
56811,ITA,9,FRP,GOC73,GC73,WHS8,1994,6,16,145,S,1045,1,4413.3,900.2,660,1145,1,4413.89,903.49,630,60,V,N,3,4500,22,190,E,150,1850,14,NA,0,TA,13.4,13.6,SI,13205,S,486,20.63276387,9.03075,44.22658333
56813,ITA,9,FRP,GOC73,GC73,WHS8,1994,6,16,147,S,1850,1,4410.38,923.51,520,1950,1,4412.48,920.55,529,60,V,R,3,5538,22,187,E,150,1750,14,NA,0,TA,13.5,13.6,SI,13205,S,486,20.75965945,9.367166667,44.1905
56809,ITA,9,FRP,GOC73,GC73,WHS8,1994,6,16,143,S,647,1,4419.31,902.44,104,717,1,4418.8,903.96,107,30,V,R,3,2220,23,166,E,100,500,14,NA,0,TA,13.5,13.5,SI,13203,S,486,20.70637703,9.053333333,44.31758333
56810,ITA,9,FRP,GOC73,GC73,WHS8,1994,6,16,144,S,830,1,4415.96,905.85,395,922,1,4416.04,902.8,382,52,V,N,3,4050,22,183,E,150,1400,14,NA,0,TA,13.5,13.7,SI,13204,S,486,20.70637703,9.072083333,44.26666667
56828,ITA,9,FRP,GOC73,GC73,WHS8,1995,7,13,9,S,1048,1,4054.42,1312.2,651,1155,1,4052.88,1309.47,620,67,V,N,3,5768,22,190,E,200,1900,14,NA,0,TA,13.7,13.6,SI,13220,S,486,23.74882007,13.18058333,40.89416667
56829,ITA,9,FRP,GOC73,GC73,WHS8,1995,7,12,10,S,718,1,4056.75,1324.19,560,818,1,4056.48,1327.84,548,60,V,R,3,5130,22,188,E,200,1700,14,NA,0,TA,13.7,13.8,SI,13220,S,486,23.74212909,13.43358333,40.94358333
56827,ITA,9,FRP,GOC73,GC73,WHS8,1995,7,13,8,S,812,1,4057.5,1311.96,450,912,1,4058.61,1315.32,441,60,V,R,3,5128,22,185,E,150,1550,14,NA,0,TA,14,13.9,SI,13219,S,486,23.71253395,13.22733333,40.96758333
56825,ITA,9,FRP,GOC73,GC73,WHS8,1995,7,12,6,S,1500,1,4101.45,1315.29,148,1535,1,4101.06,1312.62,150,35,V,R,3,3800,23,171,E,100,700,14,NA,0,TA,14,13.8,SI,13218,S,486,23.71253395,13.23258333,41.02091667
56826,ITA,9,FRP,GOC73,GC73,WHS8,1995,7,12,7,S,1127,1,4100.29,1317.55,298,1227,1,4059,1314.03,275,60,V,R,3,5469,22,179,E,150,1050,14,NA,0,TA,14,14,SI,13219,S,486,23.70926571,13.26316667,40.99408333
56824,ITA,9,FRP,GOC73,GC73,WHS8,1995,7,12,5,S,1000,1,4103.24,1322.51,189,1030,1,4102.63,1320.48,179,30,V,R,3,3052,22,174,E,100,800,14,NA,0,TA,14,14,SI,13218,S,486,23.7051096,13.35825,41.04891667
56822,ITA,9,FRP,GOC73,GC73,WHS8,1995,7,14,3,S,1248,1,4105.76,1244.19,530,1358,1,4106.55,1240.12,501,70,V,N,3,6865,22,187,E,200,1700,14,NA,0,TA,13.7,13.6,SI,13220,S,486,23.66080761,12.70258333,41.10258333
56823,ITA,9,FRP,GOC73,GC73,WHS8,1995,7,14,4,S,1018,1,4105.73,1252.19,350,1126,1,4106.66,1248.65,385,68,V,R,3,5231,22,183,E,150,1400,14,NA,0,TA,14,13.8,SI,13219,S,486,23.68429732,12.84033333,41.10325
56832,ITA,9,FRP,GOC73,GC73,WHS8,1995,7,14,13,S,840,1,4107.4,1253.83,154,910,1,4108.22,1251.88,155,30,V,R,3,3115,23,171,E,100,700,14,NA,0,TA,14,14,SI,13218,S,486,23.67750073,12.88091667,41.13016667
56821,ITA,9,FRP,GOC73,GC73,WHS8,1995,7,10,2,S,1516,1,4115.66,1223.97,465,1616,1,4113.5,1226.25,473,60,V,N,3,5107,22,186,E,150,1550,14,NA,0,TA,14,14,SI,13219,S,486,23.48167896,12.4185,41.243
56830,ITA,9,FRP,GOC73,GC73,WHS8,1995,7,11,11,S,1220,1,4114.82,1325.36,38,1250,1,4114.16,1327.35,35,30,V,R,3,3028,24,152,E,100,300,14,NA,0,TA,15,15.1,SI,13216,S,486,23.38851261,13.43925,41.2415
56831,ITA,9,FRP,GOC73,GC73,WHS8,1995,7,11,12,S,1450,1,4112.38,1325.38,80,1520,1,4112.87,1323.56,80,30,V,R,3,2693,23,163,E,100,450,14,NA,0,TA,13.8,13.7,SI,13217,S,486,23.38851261,13.40783333,41.21041667
56835,ITA,9,FRP,GOC73,GC73,WHS8,1995,7,10,16,S,1740,1,4119.48,1224.32,192,1810,1,4120.84,1223.6,185,30,V,R,3,2710,22,174,E,100,950,14,NA,0,TA,14,14.1,SI,13218,S,486,23.46827126,12.39933333,41.336
56834,ITA,9,FRP,GOC73,GC73,WHS8,1995,7,11,15,S,912,1,4115.8,1255.31,83,942,1,4115.44,1257.38,81,30,V,R,3,2957,23,163,E,100,550,14,NA,0,TA,14,14.1,SI,13217,S,486,23.4208045,12.93908333,41.26033333
56833,ITA,9,FRP,GOC73,GC73,WHS8,1995,7,11,14,S,744,1,4116.25,1300.14,45,814,1,4117.97,1258.56,43,30,V,R,3,3870,23,155,E,100,350,14,NA,0,TA,15,15,SI,13216,S,486,23.4208045,12.98916667,41.28516667
56820,ITA,9,FRP,GOC73,GC73,WHS8,1995,7,10,1,S,1152,1,4123.02,1217.22,307,1252,1,4120.79,1219.96,305,60,V,R,3,5617,22,180,E,150,1150,14,NA,0,TA,13.7,13.9,SI,13219,S,486,23.42611456,12.30983333,41.36508333
56842,ITA,9,FRP,GOC73,GC73,WHS8,1995,6,8,23,S,1045,1,4128.58,1206.05,628,1145,1,4126.5,1208.87,626,60,V,R,3,5491,22,190,E,200,1850,14,NA,0,TA,13.8,13.8,SI,13220,S,486,23.28104258,12.12433333,41.459
56843,ITA,9,FRP,GOC73,GC73,WHS8,1995,7,8,24,S,1314,1,4128.97,1208.72,546,1424,1,4131.17,1205.6,553,70,V,R,3,5943,22,188,E,200,1700,14,NA,0,TA,14,14.1,SI,13220,S,486,23.28104258,12.11933333,41.50116667
56841,ITA,9,FRP,GOC73,GC73,WHS8,1995,7,9,22,S,950,1,4131.91,1209.38,264,1057,1,4129.26,1211.58,257,67,V,R,3,5778,22,178,E,150,1050,14,NA,0,TA,13.6,13.7,SI,13219,S,486,23.37544012,12.17466667,41.50975
56836,ITA,9,FRP,GOC73,GC73,WHS8,1995,7,9,17,S,1310,1,4130.37,1212.24,174,1340,1,4128.62,1213.24,178,30,V,R,3,3525,23,173,E,100,750,14,NA,0,TA,13.6,13.8,SI,13218,S,486,23.37544012,12.21233333,41.49158333
56844,ITA,9,FRP,GOC73,GC73,WHS8,1995,7,8,25,S,1555,1,4129.32,1209.51,501,1655,1,4126.8,1211.66,501,60,V,R,3,5539,22,187,E,200,1550,14,NA,0,TA,14,13.9,SI,13220,S,486,23.37544012,12.17641667,41.46766667
56838,ITA,9,FRP,GOC73,GC73,WHS8,1995,7,9,19,S,1557,1,4132.27,1222.96,81,1635,1,4132.96,1220.61,86,38,V,R,3,3499,23,163,E,100,550,14,NA,0,TA,13.7,13.6,SI,13217,S,486,23.41531706,12.36308333,41.54358333
56846,ITA,9,FRP,GOC73,GC73,WHS8,1995,7,8,27,S,759,1,4138.29,1206.1,201,859,1,4135.86,1208.45,205,60,V,R,3,5553,22,175,E,150,900,14,NA,0,TA,14,14.4,SI,13219,S,486,23.31038952,12.12125,41.61791667
56837,ITA,9,FRP,GOC73,GC73,WHS8,1995,7,9,18,S,1730,1,4135.54,1215.07,105,1800,1,4137.05,1213.67,109,30,V,R,3,3402,23,166,E,100,600,14,NA,0,TA,14,14.1,SI,13218,S,486,23.3645978,12.2395,41.60491667
56845,ITA,9,FRP,GOC73,GC73,WHS8,1995,7,9,26,S,753,1,4134.55,1209.85,161,833,1,4132.65,1210.83,150,40,V,R,3,3771,23,171,E,100,750,14,NA,0,TA,14,13.8,SI,13218,S,486,23.3645978,12.17233333,41.56
56839,ITA,9,FRP,GOC73,GC73,WHS8,1995,7,10,20,S,918,1,4134.34,1225.25,30,948,1,4133.04,1226.9,33,30,V,R,3,3320,24,151,E,100,300,14,NA,0,TA,16,15.8,SI,13216,S,486,23.40791734,12.43458333,41.5615
56858,ITA,9,FRP,GOC73,GC73,WHS8,1995,7,5,39,S,1532,1,4146.36,1128.63,592,1632,1,4143.29,1129.4,610,60,V,R,3,5784,22,189,E,200,1800,14,NA,0,TA,NA,NA,SI,13220,S,486,23.15407658,11.48358333,41.74708333
56853,ITA,9,FRP,GOC73,GC73,WHS8,1995,7,7,34,S,1052,1,4142.86,1151.87,740,1152,1,4140.96,1153.4,780,60,V,R,3,4105,22,192,E,200,2000,14,NA,0,TA,13.7,13.7,SI,13220,S,486,23.27318144,11.87725,41.6985
56840,ITA,9,FRP,GOC73,GC73,WHS8,1995,7,10,21,S,730,1,4140.94,1215.43,22,800,1,4139.81,1217.36,24,30,V,R,3,3392,24,146,E,100,250,14,NA,0,TA,18,18.2,SI,13216,S,486,23.35850525,12.27325,41.67291667
56856,ITA,9,FRP,GOC73,GC73,WHS8,1995,7,7,37,S,810,1,4149.2,1152.22,300,915,1,4150.23,1147.58,330,65,V,R,3,6681,22,181,E,150,1200,14,NA,0,TA,13.6,13.6,SI,13219,S,486,23.25597596,11.83166667,41.82858333
56854,ITA,9,FRP,GOC73,GC73,WHS8,1995,7,6,35,S,947,1,4149.5,1147.11,480,1047,1,4147.21,1150.01,500,60,V,R,3,5832,22,187,E,150,1600,14,NA,0,TA,13.7,13.7,SI,13219,S,486,23.25597596,11.80933333,41.80591667
56851,ITA,9,FRP,GOC73,GC73,WHS8,1995,7,6,32,S,1643,1,4147.85,1157.6,164,1713,1,4148.7,1156,162,30,V,R,3,2712,23,172,E,100,750,14,NA,0,TA,13.6,13.6,SI,13218,S,486,23.28934884,11.94666667,41.80458333
56852,ITA,9,FRP,GOC73,GC73,WHS8,1995,7,6,33,S,1235,1,4146.13,1151.72,587,1340,1,4145.16,1155.09,525,65,V,R,3,4990,22,188,E,200,1700,14,NA,0,TA,13.7,13.7,SI,13220,S,486,23.28934884,11.89008333,41.76075
56849,ITA,9,FRP,GOC73,GC73,WHS8,1995,7,7,30,S,1428,1,4151.35,1157.6,105,1458,1,4150.06,1159.39,107,30,V,R,3,3436,23,166,E,100,600,14,NA,0,TA,13.6,13.6,SI,13218,S,486,23.30830336,11.97491667,41.84508333
56847,ITA,9,FRP,GOC73,GC73,WHS8,1995,7,7,28,S,1810,1,4150.5,1207.9,16,1840,1,4148.69,1208.47,15,30,V,R,3,3443,24,141,E,100,250,14,NA,0,TA,19.5,20,SI,13216,S,486,23.32717347,12.13641667,41.82658333
56848,ITA,9,FRP,GOC73,GC73,WHS8,1995,7,7,29,S,1700,1,4148.94,1206.47,37,1730,1,4150.44,1205.5,40,30,V,R,3,3083,23,153,E,100,350,14,NA,0,TA,14.7,14.7,SI,13216,S,486,23.32717347,12.09975,41.82816667
56850,ITA,9,FRP,GOC73,GC73,WHS8,1995,7,7,31,S,1541,1,4149.19,1202.24,95,1611,1,4147.92,1203.9,95,30,V,R,3,3283,23,165,E,100,550,14,NA,0,TA,13.7,13.7,SI,13217,S,486,23.32717347,12.05116667,41.80925
56857,ITA,9,FRP,GOC73,GC73,WHS8,1995,7,6,38,S,727,1,4152.81,1142.21,391,827,1,4150.8,1146,395,60,V,R,3,6417,22,183,E,150,1400,14,NA,0,TA,13.7,13.6,SI,13219,S,486,23.23853064,11.73508333,41.86341667
56859,ITA,9,FRP,GOC73,GC73,WHS8,1995,7,5,40,S,1140,1,4158.92,1130.39,403,1240,1,4156.22,1132.05,396,60,V,N,3,6450,22,184,E,150,1400,14,NA,0,TA,NA,NA,SI,13219,S,486,23.20078755,11.52033333,41.9595
56855,ITA,9,FRP,GOC73,GC73,WHS8,1995,7,5,36,S,1913,1,4159.41,1141.36,120,1943,1,4200.56,1139.98,118,30,V,R,3,2853,23,168,E,100,600,14,NA,0,TA,NA,NA,SI,13218,S,486,23.21356583,11.67783333,41.99975
56921,ITA,9,FRP,GOC73,GC73,WHS8,1995,6,16,102,S,853,1,4206.44,1012.59,122,923,1,4207.83,1011.25,122,30,V,R,3,3164,23,168,E,100,600,14,NA,0,TA,13.7,13.7,SI,13208,S,486,23.01529551,10.19866667,42.11891667
56873,ITA,9,FRP,GOC73,GC73,WHS8,1995,6,2,54,S,1050,1,4204.11,1057.83,375,1150,1,4205.68,1054.83,360,60,V,R,3,5045,22,183,E,150,1400,14,NA,0,TA,NA,NA,SI,13214,S,486,23.07765436,10.93883333,42.08158333
56872,ITA,9,FRP,GOC73,GC73,WHS8,1995,6,2,53,S,806,1,4207.73,1056.6,307,906,1,4205.96,1058,310,60,V,R,3,3800,22,180,E,150,1150,14,NA,0,TA,NA,NA,SI,13214,S,486,23.09032536,10.955,42.11408333
56861,ITA,9,FRP,GOC73,GC73,WHS8,1995,7,4,42,S,1526,1,4208.96,1118.5,160,1601,1,4208.74,1121.07,162,35,V,R,3,3552,23,172,E,100,750,14,NA,0,TA,NA,NA,SI,13218,S,486,23.1479621,11.32975,42.1475
56860,ITA,9,FRP,GOC73,GC73,WHS8,1995,7,5,41,S,832,1,4205.07,1116,340,932,1,4205.75,1119.8,338,60,V,R,3,5372,22,182,E,150,1300,14,NA,0,TA,NA,NA,SI,13219,S,486,23.1479621,11.29833333,42.09016667
56893,ITA,9,FRP,GOC73,GC73,WHS8,1995,6,8,74,S,1018,1,4210.95,958.01,556,1118,1,4207.96,957.88,561,60,V,R,3,5540,22,188,E,200,1750,14,NA,0,TA,13.8,13.8,SI,13215,S,486,23.06658173,9.96575,42.15758333
56897,ITA,9,FRP,GOC73,GC73,WHS8,1995,6,8,78,S,1616,1,4210.4,1026.24,560,1716,1,4212.52,1029.09,560,60,V,R,3,5541,22,188,E,200,1700,14,NA,0,TA,13.6,13.6,SI,13215,S,486,23.03299856,10.46108333,42.191
