year,haul_number,ptot,nbtot,nbfem,nbmal,nbind,id,country,area,vessel,gear,rigging,door,month,day,codend_closing,shooting_time,shooting_quadrant,shooting_latitude,shooting_longitude,shooting_depth,hauling_time,hauling_quadrant,hauling_latitude,hauling_longitude,hauling_depth,hauling_duration,validity,course,recorded_species,distance,vertical_opening,wing_opening,geometrical_precision,bridles_length,warp_length,warp_diameter,hydrological_station,observations,tf,todeb,tofin,method,nstrate,partit,upload_id,SST,X,Y
2010,125,0,0,0,0,0,58948,ITA,9,LIB,GOC73,GC73,WHS8,5,19,S,816,1,4319.71,1011.74,117,846,1,4318.21,1012.02,115,30,V,R,3,2825,23,168,E,100,500,14,0,0,TA,0,0,SI,13208,S,486,293.0559777,10.198,43.316
2010,126,0,0,0,0,0,58949,ITA,9,LIB,GOC73,GC73,WHS8,5,19,S,1010,1,4310.51,1020.38,100,1040,1,4309.04,1021.13,99,30,V,R,3,2594,23,166,E,100,500,14,0,0,TA,0,0,SI,13207,S,486,293.0796584,10.34591667,43.16291667
2010,127,0,0,0,0,0,58950,ITA,9,LIB,GOC73,GC73,WHS8,5,19,S,1427,1,4304.94,1026.6,73,1457,1,4303.4,1026.94,71,30,V,R,3,2547,23,161,E,100,400,14,0,0,TA,0,0,SI,13207,S,486,293.1754421,10.44616667,43.0695
2010,128,0,0,0,0,0,58951,ITA,9,LIB,GOC73,GC73,WHS8,5,19,S,1542,1,4305.06,1030.77,24,1612,1,4303.52,1030.63,25,30,V,R,3,3011,24,147,E,100,150,14,0,0,TA,0,0,SI,13206,S,486,293.2870807,10.51166667,43.0715
2010,131,0,0,0,0,0,58952,ITA,9,LIB,GOC73,GC73,WHS8,5,13,S,1355,1,4401.79,939.78,140,1425,1,4400,940.73,141,30,V,R,3,2686,23,170,E,100,650,14,0,0,TA,13.4,13.5,SI,13203,S,486,292.9387678,9.670916667,44.01491667
2010,132,0,0,0,0,0,58953,ITA,9,LIB,GOC73,GC73,WHS8,5,12,S,1803,1,4405.5,940.63,56,1833,1,4404.4,942.22,54,30,V,R,3,2872,23,158,E,100,350,14,0,0,TA,14.4,14.8,SI,13202,S,486,293.0356859,9.690416667,44.0825
2010,133,0,0,0,0,0,58954,ITA,9,LIB,GOC73,GC73,WHS8,5,18,S,704,1,4348.28,936.65,420,804,1,4345.96,938.87,412,60,V,R,3,5003,22,184,E,150,1550,14,0,0,TA,0,0,SI,13204,S,486,292.5984551,9.629333333,43.78533333
2010,134,0,0,0,0,0,58955,ITA,9,LIB,GOC73,GC73,WHS8,5,13,S,743,1,4345.86,928.41,490,843,1,4347.95,926.27,493,60,V,R,3,5003,22,186,E,150,1550,14,0,0,TA,13.3,13.3,SI,13204,S,486,292.5070275,9.455666667,43.78175
2010,136,0,0,0,0,0,58956,ITA,9,LIB,GOC73,GC73,WHS8,5,13,S,950,1,4348.49,931.89,388,1050,1,4347.19,934.92,395,60,V,R,3,5373,22,183,E,150,1300,14,0,0,TA,13.5,13.5,SI,13204,S,486,292.5984551,9.55675,43.79733333
2010,138,0,0,0,0,0,58957,ITA,9,LIB,GOC73,GC73,WHS8,5,13,S,1600,1,4359.42,953.71,21,1630,1,4357.5,954.93,24,30,V,R,3,2872,24,145,E,100,200,14,0,0,TA,16.5,16.9,SI,13201,S,486,293.258901,9.905333333,43.97433333
2010,139,0,0,0,0,0,58958,ITA,9,LIB,GOC73,GC73,WHS8,5,12,S,1542,1,4405.69,932.84,415,1642,1,4407.43,931.03,378,60,V,R,3,5373,22,184,E,150,1250,14,0,0,TA,13.4,13.4,SI,13204,S,486,292.8881301,9.53225,44.10933333
2010,140,31,2,1,1,0,58959,ITA,9,LIB,GOC73,GC73,WHS8,5,12,S,1240,1,4358.34,922.03,515,1340,1,4355.87,922.03,530,60,V,R,3,5003,22,187,E,200,1650,14,0,0,TA,13.4,13.4,SI,13205,S,486,292.6870436,9.367166667,43.95175
2010,141,300,12,12,0,0,58960,ITA,9,LIB,GOC73,GC73,WHS8,5,12,S,746,1,4407.49,916.66,640,856,1,4404.58,917.38,640,70,V,R,3,5836,22,190,E,200,1800,14,0,0,TA,13.1,13,SI,13205,S,486,292.7449521,9.283666667,44.10058333
2010,142,5500,183,176,7,0,58961,ITA,9,LIB,GOC73,GC73,WHS8,5,12,S,1010,1,4405.52,918.82,600,1110,1,4402.77,919.31,562,60,V,R,3,5188,22,189,E,200,1750,14,0,0,TA,13,13.3,SI,13205,S,486,292.7449521,9.31775,44.06908333
2010,143,0,0,0,0,0,58962,ITA,9,LIB,GOC73,GC73,WHS8,5,11,S,1105,1,4419.41,858.89,123,1135,1,4418.91,900.71,122,30,V,R,3,2872,23,168,E,100,600,14,0,0,TA,13.8,13.8,SI,13203,S,486,292.8275322,8.996666667,44.31933333
2010,144,0,0,0,0,0,58963,ITA,9,LIB,GOC73,GC73,WHS8,5,11,S,1205,1,4417.67,901.68,328,1305,1,4416.99,904.73,330,60,V,R,3,5188,22,181,E,150,1350,14,0,0,TA,13.2,13.4,SI,13204,S,486,292.8844589,9.053416667,44.28883333
2010,145,3500,124,122,2,0,58964,ITA,9,LIB,GOC73,GC73,WHS8,5,11,S,746,1,4415.21,839.2,560,836,1,4414.65,841.8,600,50,V,R,3,4169,22,188,E,200,1700,14,0,0,TA,13.4,13.4,SI,13205,S,486,292.6455936,8.675,44.24883333
2010,147,8000,455,409,46,0,58965,ITA,9,LIB,GOC73,GC73,WHS8,5,11,S,1429,1,4415.17,907.75,515,1529,1,4414.38,911.88,511,60,V,R,3,5188,22,187,E,200,1750,14,0,0,TA,13.4,13.4,SI,13205,S,486,292.8429927,9.163583333,44.24625
2010,148,600,24,24,0,0,58966,ITA,9,LIB,GOC73,GC73,WHS8,5,10,S,1430,1,4355.07,817.32,580,1530,1,4357.32,818.08,638,60,V,R,3,5373,22,189,E,200,1800,14,0,0,TA,13.4,13.4,SI,13205,S,486,292.4220137,8.295,43.93658333
2010,149,0,0,0,0,0,58967,ITA,9,LIB,GOC73,GC73,WHS8,5,10,S,1824,1,4406,816,54,1854,1,4407.44,816.91,53,30,V,R,3,2872,23,158,E,100,350,14,0,0,TA,14.2,14.5,SI,13202,S,486,292.3721031,8.27425,44.112
2010,150,0,0,0,0,0,58968,ITA,9,LIB,GOC73,GC73,WHS8,5,10,S,1600,1,4359.41,813.51,91,1630,1,4400.31,814.34,91,30,V,R,3,2872,23,164,E,100,600,14,0,0,TA,13.7,13.6,SI,13202,S,486,292.2498378,8.232083333,43.99766667
2010,152,0,0,0,0,0,58969,ITA,9,LIB,GOC73,GC73,WHS8,5,10,S,1214,1,4350.72,808.39,327,1314,1,4352.52,811.01,297,60,V,R,3,5373,22,181,E,150,1300,14,0,0,TA,13.2,13.2,SI,13204,S,486,292.2702133,8.161666667,43.86033333
2010,153,2000,76,62,14,0,58970,ITA,9,LIB,GOC73,GC73,WHS8,5,10,S,900,1,4343.95,750.72,600,940,1,4344.03,748.29,618,40,V,R,3,3582,22,189,E,200,1800,14,0,0,TA,13.4,13.4,SI,13205,S,486,292.1560744,7.825083333,43.73316667
2011,1,0,0,0,0,0,58971,ITA,9,LIB,GOC73,GC73,WHS8,5,31,S,1150,1,4123.38,1216.36,300,1250,1,4121.02,1219.62,303,60,V,R,3,5188,22,180,E,200,1300,14,0,0,TA,13.9,13.9,SI,13219,S,486,293.9241695,12.29983333,41.37
2011,2,0,0,0,0,0,58972,ITA,9,LIB,GOC73,GC73,WHS8,5,30,S,1002,1,4115.7,1224.36,438,1102,1,4116.68,1221.3,433,60,V,R,3,5188,22,185,E,200,1600,14,0,0,TA,14,14,SI,13219,S,486,293.9102692,12.3805,41.26983333
2011,3,0,0,0,0,0,58973,ITA,9,LIB,GOC73,GC73,WHS8,5,30,S,605,1,4106.11,1243.46,517,709,1,4107.62,1241.67,508,64,V,R,3,5534,22,187,E,200,1700,14,0,0,TA,13.9,13.9,SI,13220,S,486,293.9685544,12.70941667,41.11441667
2011,4,0,0,0,0,0,58974,ITA,9,LIB,GOC73,GC73,WHS8,5,28,S,525,1,4107.14,1247.6,376,625,1,4106.42,1251.48,378,60,V,R,3,5188,22,183,E,200,1500,14,0,0,TA,14,14,SI,13219,S,486,293.9775065,12.82566667,41.113
2011,5,0,0,0,0,0,58975,ITA,9,LIB,GOC73,GC73,WHS8,5,28,S,1350,1,4103.4,1322.88,169,1420,1,4103.71,1324.64,168,30,V,R,3,2686,23,172,E,100,750,14,0,0,TA,14.1,14.1,SI,13218,S,486,293.9510831,13.396,41.05925
2011,6,0,0,0,0,0,58976,ITA,9,LIB,GOC73,GC73,WHS8,5,29,S,633,1,4103.84,1330.64,151,703,1,4104.16,1328.6,148,30,V,R,3,2686,23,171,E,100,650,14,0,0,TA,14.1,14.1,SI,13218,S,486,293.924282,13.49366667,41.06666667
2011,7,0,0,0,0,0,58977,ITA,9,LIB,GOC73,GC73,WHS8,5,29,S,820,1,4100.92,1319.9,311,920,1,4100.95,1316.39,326,60,V,R,3,5373,22,181,E,200,1200,14,0,0,TA,14,14,SI,13219,S,486,294.0349669,13.30241667,41.01558333
2011,8,0,0,0,0,0,58978,ITA,9,LIB,GOC73,GC73,WHS8,5,29,S,1105,1,4057.57,1312.58,431,1205,1,4057.06,1309.33,431,60,V,R,3,5188,22,185,E,200,1500,14,0,0,TA,13.9,14,SI,13219,S,486,294.0333313,13.18258333,40.95525
2011,9,650,27,26,1,0,58979,ITA,9,LIB,GOC73,GC73,WHS8,5,29,S,1615,1,4053.51,1324.95,624,1715,1,4051.62,1322.58,626,60,V,R,3,5003,22,189,E,200,1950,14,0,0,TA,13.9,13.8,SI,13220,S,486,294.0492705,13.39608333,40.87608333
2011,10,0,0,0,0,0,58980,ITA,9,LIB,GOC73,GC73,WHS8,5,29,S,1355,1,4056.89,1322.98,540,1455,1,4056.51,1327.15,540,60,V,R,3,5188,22,188,E,200,1700,14,0,0,TA,13.8,13.9,SI,13220,S,486,294.0492705,13.41775,40.945
2011,11,0,0,0,0,0,58981,ITA,9,LIB,GOC73,GC73,WHS8,5,28,S,1705,1,4113.55,1328.14,49,1735,1,4113.01,1329.98,33,30,V,R,3,2872,23,154,E,100,300,14,0,0,TA,0,0,SI,13216,S,486,293.7908634,13.48433333,41.22133333
2011,12,0,0,0,0,0,58982,ITA,9,LIB,GOC73,GC73,WHS8,5,28,S,1553,1,4111.84,1324.19,86,1623,1,4111.91,1326.2,82,30,V,R,3,2779,23,163,E,100,400,14,0,0,TA,14,14,SI,13217,S,486,293.8251974,13.41991667,41.19791667
2011,13,0,0,0,0,0,58983,ITA,9,LIB,GOC73,GC73,WHS8,5,28,S,737,1,4105.66,1257.16,150,807,1,4105.37,1258.84,147,30,V,R,3,2779,23,171,E,100,750,14,0,0,TA,13.9,14,SI,13218,S,486,293.9715437,12.96666667,41.09191667
2011,14,0,0,0,0,0,58984,ITA,9,LIB,GOC73,GC73,WHS8,5,28,S,1045,1,4116.29,1259.12,41,1115,1,4115.23,1300.82,41,30,V,R,3,2779,23,154,E,100,300,14,0,0,TA,14.5,15,SI,13216,S,486,293.9102692,12.9995,41.26266667
2011,15,0,0,0,0,0,58985,ITA,9,LIB,GOC73,GC73,WHS8,5,28,S,940,1,4114.87,1259.06,82,1010,1,4115.5,1257.73,81,30,V,R,3,2779,23,163,E,100,400,14,0,0,TA,14,14.1,SI,13217,S,486,293.7908634,12.97325,41.25308333
2011,16,0,0,0,0,0,58986,ITA,9,LIB,GOC73,GC73,WHS8,5,30,S,1213,1,4122.19,1220.68,173,1243,1,4123.34,1219.98,171,30,V,R,3,2594,23,173,E,100,800,14,0,0,TA,14,14,SI,13218,S,486,293.9241695,12.33883333,41.37941667
2011,18,0,0,0,0,0,58987,ITA,9,LIB,GOC73,GC73,WHS8,5,31,S,613,1,4140.1,1211.49,101,643,1,4139.11,1212.6,101,30,V,R,3,2686,23,166,E,100,450,14,0,0,TA,13.9,13.9,SI,13218,S,486,293.7518591,12.20075,41.66008333
2011,19,0,0,0,0,0,58988,ITA,9,LIB,GOC73,GC73,WHS8,5,30,S,1418,1,4129.38,1225.37,84,1445,1,4131.11,1224.63,83,27,V,R,3,2418,23,163,E,100,400,14,0,0,TA,14,14,SI,13217,S,486,293.7822637,12.41666667,41.50408333
2011,20,0,0,0,0,0,58989,ITA,9,LIB,GOC73,GC73,WHS8,5,30,S,1532,1,4134.68,1224.93,31,1602,1,4135.24,1223.31,31,30,V,R,3,2872,24,150,E,100,200,14,0,0,TA,15.3,15.4,SI,13216,S,486,293.7429,12.402,41.58266667
2011,21,0,0,0,0,0,58990,ITA,9,LIB,GOC73,GC73,WHS8,5,30,S,1658,1,4139.8,1218.2,20,1728,1,4140.81,1216.1,20,30,V,R,3,2686,24,145,E,100,100,14,0,0,TA,16.8,16.7,SI,13216,S,486,293.7431921,12.28583333,41.67175
2011,23,980,42,37,5,0,58991,ITA,9,LIB,GOC73,GC73,WHS8,5,31,S,1335,1,4126.97,1210.34,597,1435,1,4129.09,1206.63,601,60,V,R,3,5188,22,189,E,200,1950,14,0,0,TA,13.8,13.8,SI,13220,S,486,293.9148034,12.14141667,41.46716667
2011,24,0,0,0,0,0,58992,ITA,9,LIB,GOC73,GC73,WHS8,6,1,S,626,1,4137.41,1203.34,499,726,1,4139.53,1200.9,499,60,V,R,3,5373,22,187,E,200,1700,14,0,0,TA,13.9,13.9,SI,13219,S,486,293.8751592,12.03533333,41.64116667
2011,25,0,0,0,0,0,58993,ITA,9,LIB,GOC73,GC73,WHS8,5,31,S,925,1,4129.38,1209.5,430,1025,1,4126.97,1211.48,433,60,V,R,3,5188,22,185,E,200,1600,14,0,0,TA,13.9,14,SI,13219,S,486,293.9084243,12.17483333,41.46958333
2011,26,0,0,0,0,0,58994,ITA,9,LIB,GOC73,GC73,WHS8,5,31,S,747,1,4135.17,1209.85,150,817,1,4134.01,1210.77,149,30,V,R,3,2686,23,171,E,100,700,14,0,0,TA,13.5,13.6,SI,13218,S,486,293.8260583,12.17183333,41.5765
2011,27,0,0,0,0,0,58995,ITA,9,LIB,GOC73,GC73,WHS8,5,31,S,1609,1,4135.52,1208.65,196,1639,1,4136.71,1207.82,191,30,V,R,3,2594,22,174,E,100,1000,14,0,0,TA,13.7,13.7,SI,13218,S,486,293.8700952,12.13725,41.60191667
2011,28,0,0,0,0,0,58996,ITA,9,LIB,GOC73,GC73,WHS8,5,27,S,1613,1,4153.97,1206.91,14,1645,1,4152.56,1208.36,13,32,V,R,3,3063,24,139,E,100,100,14,0,0,TA,0,0,SI,13216,S,486,293.7528428,12.12725,41.88775
2011,31,0,0,0,0,0,58997,ITA,9,LIB,GOC73,GC73,WHS8,5,27,S,758,1,4147.95,1203.86,93,830,1,4149.42,1202.46,92,32,V,R,3,2964,23,165,E,100,450,14,0,0,TA,14,13.9,SI,13217,S,486,293.7873527,12.05266667,41.81141667
2011,32,0,0,0,0,0,58998,ITA,9,LIB,GOC73,GC73,WHS8,5,27,S,930,1,4147.92,1157.09,164,1000,1,4148.94,1155.64,157,30,V,R,3,2686,23,172,E,100,650,14,0,0,TA,13.5,13.5,SI,13218,S,486,293.8568169,11.93941667,41.80716667
2011,33,9,1,1,0,0,58999,ITA,9,LIB,GOC73,GC73,WHS8,6,1,S,827,1,4141.47,1157.43,579,927,1,4143.89,1155.08,586,60,V,R,3,5373,22,189,E,200,1800,14,0,0,TA,13.8,13.8,SI,13220,S,486,293.87821,11.93758333,41.71133333
2011,34,1200,42,40,2,0,59000,ITA,9,LIB,GOC73,GC73,WHS8,6,1,S,1035,1,4144.76,1152,653,1135,1,4145.76,1149.57,644,60,V,R,3,4817,22,190,E,200,2000,14,0,0,TA,13.8,13.8,SI,13220,S,486,293.9027752,11.84641667,41.75433333
2011,35,0,0,0,0,0,59001,ITA,9,LIB,GOC73,GC73,WHS8,5,27,S,1114,1,4148.03,1148.8,480,1214,1,4150.06,1146.01,474,60,V,R,3,5188,22,186,E,200,1650,14,0,0,TA,13.8,13.8,SI,13219,S,486,293.9027752,11.79008333,41.81741667
2011,36,0,0,0,0,0,59002,ITA,9,LIB,GOC73,GC73,WHS8,5,27,S,1410,1,4200.72,1143.69,115,1440,1,4159.16,1143.81,113,30,V,R,3,2872,23,167,E,100,500,14,0,0,TA,13.5,13.6,SI,13218,S,486,293.8303904,11.72916667,41.999
2011,38,0,0,0,0,0,59003,ITA,9,LIB,GOC73,GC73,WHS8,6,1,S,1255,1,4152.53,1143.76,360,1355,1,4150.91,1145,341,60,V,R,3,5188,22,182,E,200,1300,14,0,0,TA,13.8,13.8,SI,13219,S,486,293.8972158,11.73966667,41.862
2011,39,0,0,0,0,0,59004,ITA,9,LIB,GOC73,GC73,WHS8,6,2,S,638,1,4152.04,1139.74,545,738,1,4152.91,1136.02,556,60,V,R,3,5188,22,188,E,200,1700,14,0,0,TA,0,0,SI,13220,S,486,293.9327199,11.63133333,41.87458333
2011,40,0,0,0,0,0,59005,ITA,9,LIB,GOC73,GC73,WHS8,6,2,S,850,1,4159.14,1131.82,390,940,1,4157.23,1131.12,386,50,V,R,3,4478,22,183,E,200,1300,14,0,0,TA,0,0,SI,13219,S,486,293.9219784,11.5245,41.96975
2011,41,0,0,0,0,0,59006,ITA,9,LIB,GOC73,GC73,WHS8,6,2,S,1110,1,4204.16,1120.23,340,1150,1,4204.77,1118.18,336,40,V,R,3,3458,22,181,E,200,1200,14,0,0,TA,0,0,SI,13219,S,486,293.9118213,11.32008333,42.07441667
2011,42,0,0,0,0,0,59007,ITA,9,LIB,GOC73,GC73,WHS8,6,2,S,1310,1,4208.07,1121.43,159,1340,1,4208.51,1118.84,153,30,V,R,3,2686,23,171,E,100,750,14,0,0,TA,0,0,SI,13218,S,486,293.9118213,11.33558333,42.13816667
2011,43,0,0,0,0,0,59008,ITA,9,LIB,GOC73,GC73,WHS8,6,2,S,1445,1,4211.32,1116.55,124,1515,1,4211.19,1118.46,125,30,V,R,3,2594,23,168,E,100,600,14,0,0,TA,0,0,SI,13218,S,486,293.8449983,11.29175,42.18758333
2011,44,0,0,0,0,0,59009,ITA,9,LIB,GOC73,GC73,WHS8,6,2,S,1618,1,4216.72,1119.76,100,1648,1,4217.13,1117.12,100,30,V,R,3,2686,23,166,E,100,550,14,0,0,TA,0,0,SI,13217,S,486,293.7817349,11.30733333,42.28208333
2011,46,0,0,0,0,0,59010,ITA,9,LIB,GOC73,GC73,WHS8,6,2,S,1738,1,4220.03,1118.71,62,1808,1,4220.6,1117.66,62,30,V,R,3,2779,23,159,E,100,350,14,0,0,TA,0,0,SI,13217,S,486,293.7817349,11.30308333,42.33858333
2011,47,0,0,0,0,0,59011,ITA,9,LIB,GOC73,GC73,WHS8,6,7,S,1627,1,4229.84,1109.75,13,1642,1,4229.41,1109.81,13,15,V,R,3,1389,24,139,E,100,150,14,0,0,TA,0,0,SI,13211,S,486,293.7844137,11.163,42.49375
2011,48,0,0,0,0,0,59012,ITA,9,LIB,GOC73,GC73,WHS8,6,8,S,800,1,4235.16,1103.66,43,830,1,4236.3,1102.4,42,30,V,R,3,2686,23,154,E,100,350,14,0,0,TA,0,0,SI,13211,S,486,293.7459787,11.0505,42.5955
2011,50,0,0,0,0,0,59013,ITA,9,LIB,GOC73,GC73,WHS8,6,8,S,923,1,4237.46,1054.38,102,953,1,4238.42,1053.07,103,30,V,R,3,2686,23,166,E,100,550,14,0,0,TA,0,0,SI,13213,S,486,293.7525951,10.89541667,42.63233333
2011,52,0,0,0,0,0,59014,ITA,9,LIB,GOC73,GC73,WHS8,6,7,S,1515,1,4233.06,1103.91,60,1545,1,4231.86,1104.73,60,30,V,R,3,2686,23,159,E,100,400,14,0,0,TA,0,0,SI,13212,S,486,293.7844137,11.072,42.541
2011,53,0,0,0,0,0,59015,ITA,9,LIB,GOC73,GC73,WHS8,6,3,S,1605,1,4206.97,1058.04,301,1705,1,4208.58,1055,308,60,V,R,3,5373,22,180,E,200,1300,14,0,0,TA,0,0,SI,13214,S,486,293.8728966,10.942,42.12958333
2011,54,0,0,0,0,0,59016,ITA,9,LIB,GOC73,GC73,WHS8,6,3,S,1410,1,4208.44,1053.98,340,1510,1,4206.31,1055.99,351,60,V,R,3,5373,22,182,E,200,1250,14,0,0,TA,0,0,SI,13214,S,486,293.8728966,10.91641667,42.12291667
2011,55,0,0,0,0,0,59017,ITA,9,LIB,GOC73,GC73,WHS8,6,4,S,715,1,4214.87,1045.95,501,749,1,4214.97,1044.06,501,34,V,R,3,2940,22,186,E,200,1700,14,0,0,TA,0,0,SI,13215,S,486,293.8922814,10.75008333,42.24866667
2011,58,0,0,0,0,0,59018,ITA,9,LIB,GOC73,GC73,WHS8,6,7,S,1350,1,4229.54,1100.96,101,1420,1,4230.47,1059.8,102,30,V,R,3,2686,23,166,E,100,550,14,0,0,TA,0,0,SI,13213,S,486,293.7881645,11.00633333,42.50008333
2011,59,0,0,0,0,0,59019,ITA,9,LIB,GOC73,GC73,WHS8,6,7,S,1025,1,4227.59,1052.53,132,1055,1,4226.02,1053.15,131,30,V,R,3,2686,23,169,E,100,600,14,0,0,TA,0,0,SI,13213,S,486,293.8575138,10.88066667,42.44675
2011,60,0,0,0,0,0,59020,ITA,9,LIB,GOC73,GC73,WHS8,6,8,S,603,1,4229.86,1103.07,81,633,1,4231.24,1102.64,82,30,V,R,3,2686,23,163,E,100,450,14,0,0,TA,0,0,SI,13212,S,486,293.7881645,11.04758333,42.50916667
2011,61,0,0,0,0,0,59021,ITA,9,LIB,GOC73,GC73,WHS8,6,8,S,1206,1,4240.06,1056.26,60,1236,1,4241.62,1055.2,60,30,V,R,3,2686,23,159,E,100,350,14,0,0,TA,0,0,SI,13212,S,486,293.6683787,10.92883333,42.68066667
2011,62,0,0,0,0,0,59022,ITA,9,LIB,GOC73,GC73,WHS8,6,8,S,1030,1,4237.86,1049.43,109,1100,1,4239.21,1047.13,110,30,V,R,3,2686,23,167,E,100,600,14,0,0,TA,0,0,SI,13213,S,486,293.8174998,10.80466667,42.64225
2011,63,0,0,0,0,0,59023,ITA,9,LIB,GOC73,GC73,WHS8,6,7,S,833,1,4232.51,1047.81,169,903,1,4230.91,1049,159,30,V,R,3,2686,23,172,E,100,750,14,0,0,TA,0,0,SI,13213,S,486,293.8898863,10.80675,42.5285
2011,64,0,0,0,0,0,59024,ITA,9,LIB,GOC73,GC73,WHS8,6,4,S,1655,1,4221.12,1042.46,271,1755,1,4223.7,1042.86,255,60,V,R,3,5373,22,178,E,200,1100,14,0,0,TA,0,0,SI,13214,S,486,293.9321989,10.711,42.3735
2011,65,0,0,0,0,0,59025,ITA,9,LIB,GOC73,GC73,WHS8,6,5,S,1210,1,4230.27,1033.31,251,1310,1,4230.47,1037.11,250,60,V,R,3,5373,22,178,E,200,1100,14,0,0,TA,0,0,SI,13214,S,486,293.9576329,10.58683333,42.50616667
2011,66,6,1,1,0,0,59026,ITA,9,LIB,GOC73,GC73,WHS8,6,3,S,718,1,4217.65,1041.18,377,818,1,4219.89,1038.66,387,60,V,R,3,5373,22,183,E,200,1300,14,0,0,TA,0,0,SI,13214,S,486,293.9296869,10.66533333,42.31283333
2011,67,1000,44,40,4,0,59027,ITA,9,LIB,GOC73,GC73,WHS8,6,3,S,918,1,4218.32,1036.71,538,1018,1,4215.43,1038.41,544,60,V,R,3,5188,22,188,E,200,1750,14,0,0,TA,0,0,SI,13215,S,486,293.9534906,10.626,42.28125
2011,68,1200,53,53,0,0,59028,ITA,9,LIB,GOC73,GC73,WHS8,6,4,S,920,1,4220.22,1035.2,540,1020,1,4221.05,1031.8,538,60,V,R,3,5188,22,188,E,200,1750,14,0,0,TA,0,0,SI,13215,S,486,293.9534906,10.55833333,42.34391667
2011,69,0,0,0,0,0,59029,ITA,9,LIB,GOC73,GC73,WHS8,6,4,S,1140,1,4219.98,1023.34,400,1240,1,4217.31,1023.19,402,60,V,R,3,5373,22,184,E,200,1500,14,0,0,TA,0,0,SI,13214,S,486,293.9958786,10.38775,42.31075
2011,71,100,3,2,1,0,59030,ITA,9,LIB,GOC73,GC73,WHS8,6,6,S,1430,1,4227.3,957.73,601,1514,1,4224.66,958.17,623,44,V,R,3,3533,22,189,E,200,2000,14,0,0,TA,0,0,SI,13215,S,486,294.1150006,9.965833333,42.433
2011,73,0,0,0,0,0,59031,ITA,9,LIB,GOC73,GC73,WHS8,6,6,S,1230,1,4223.9,959.16,501,1330,1,4226.72,958.33,501,60,V,R,3,5188,22,187,E,200,1750,14,0,0,TA,0,0,SI,13215,S,486,294.1150006,9.979083333,42.42183333
2011,75,0,0,0,0,0,59032,ITA,9,LIB,GOC73,GC73,WHS8,6,6,S,1011,1,4215.04,1011.44,192,1041,1,4216.17,1009.96,196,30,V,R,3,2872,22,174,E,100,1000,14,0,0,TA,0,0,SI,13213,S,486,294.0312676,10.17833333,42.26008333
2011,76,0,0,0,0,0,59033,ITA,9,LIB,GOC73,GC73,WHS8,6,6,S,1714,1,4226.64,1013.72,151,1744,1,4227.96,1013.37,156,30,V,R,3,2686,23,171,E,100,700,14,0,0,TA,0,0,SI,13213,S,486,294.088364,10.22575,42.455
2011,77,0,0,0,0,0,59034,ITA,9,LIB,GOC73,GC73,WHS8,6,5,S,1025,1,4227.51,1030.96,340,1125,1,4227.89,1034.2,338,60,V,R,3,5373,22,182,E,200,1200,14,0,0,TA,0,0,SI,13214,S,486,293.9959349,10.543,42.46166667
2011,78,750,27,27,0,0,59035,ITA,9,LIB,GOC73,GC73,WHS8,6,4,S,1405,1,4214.89,1028.31,528,1505,1,4218.16,1028.2,536,60,V,R,3,5188,22,187,E,200,1750,14,0,0,TA,0,0,SI,13215,S,486,293.9769949,10.47091667,42.27541667
2011,79,2100,92,85,7,0,59036,ITA,9,LIB,GOC73,GC73,WHS8,6,6,S,655,1,4218.96,1030.8,560,755,1,4215.81,1028.39,560,60,V,R,3,5188,22,188,E,200,1800,14,0,0,TA,0,0,SI,13215,S,486,293.9769949,10.49325,42.28975
2011,81,1280,52,43,9,0,59037,ITA,9,LIB,GOC73,GC73,WHS8,6,3,S,1120,1,4216.5,1035.58,601,1210,1,4214.34,1037.81,603,50,V,R,3,4323,22,189,E,200,1950,14,0,0,TA,0,0,SI,13215,S,486,293.9534906,10.61158333,42.257
2011,82,0,0,0,0,0,59038,ITA,9,LIB,GOC73,GC73,WHS8,6,5,S,555,1,4226.35,1034.11,380,655,1,4226.13,1028.99,381,60,V,R,3,5373,22,183,E,200,1300,14,0,0,TA,0,0,SI,13214,S,486,293.9909486,10.52583333,42.43733333
2011,83,0,0,0,0,0,59039,ITA,9,LIB,GOC73,GC73,WHS8,6,5,S,805,1,4228.81,1024.8,250,905,1,4227.46,1021.01,251,60,V,R,3,5373,22,178,E,200,1100,14,0,0,TA,0,0,SI,13214,S,486,294.0280403,10.38175,42.46891667
2011,84,0,0,0,0,0,59040,ITA,9,LIB,GOC73,GC73,WHS8,6,7,S,603,1,4234.11,1024.08,169,634,1,4232.83,1025.77,171,31,V,R,3,2776,23,173,E,100,750,14,0,0,TA,0,0,SI,13213,S,486,293.9677829,10.41541667,42.55783333
2011,87,0,0,0,0,0,59041,ITA,9,LIB,GOC73,GC73,WHS8,6,8,S,1524,1,4250.63,1041.27,34,1554,1,4252.24,1041.66,33,30,V,R,3,2686,23,151,E,100,300,14,0,0,TA,0,0,SI,13211,S,486,293.5747637,10.69108333,42.85725
2011,88,0,0,0,0,0,59042,ITA,9,LIB,GOC73,GC73,WHS8,6,8,S,1405,1,4246.16,1040.78,78,1435,1,4247.08,1039.41,73,30,V,R,3,2686,23,162,E,100,400,14,0,0,TA,0,0,SI,13212,S,486,293.6421579,10.66825,42.777
